annee,lieu,type_lieu,valeur,territoryid
2025,Bordeaux Métropole,Supermarché,0.0,243300316
2025,Bordeaux Métropole,Sortie d'autoroute,0.0,243300316
2025,Bordeaux Métropole,Parking relais,24.0,243300316
2025,Bordeaux Métropole,Parking,0.0,243300316
2025,Bordeaux Métropole,Délaissé routier,0.0,243300316
2025,Bordeaux Métropole,Auto-stop,0.0,243300316
2025,Bordeaux Métropole,Aire de covoiturage,41.0,243300316
2025,Brest Métropole,Supermarché,0.0,242900314
2025,Brest Métropole,Sortie d'autoroute,0.0,242900314
2025,Brest Métropole,Parking relais,0.0,242900314
2025,Brest Métropole,Parking,0.0,242900314
2025,Brest Métropole,Délaissé routier,0.0,242900314
2025,Brest Métropole,Auto-stop,0.0,242900314
2025,Brest Métropole,Aire de covoiturage,5.0,242900314
2025,CA Agglo du Pays de Dreux,Supermarché,0.0,200040277
2025,CA Agglo du Pays de Dreux,Sortie d'autoroute,0.0,200040277
2025,CA Agglo du Pays de Dreux,Parking relais,0.0,200040277
2025,CA Agglo du Pays de Dreux,Parking,1.0,200040277
2025,CA Agglo du Pays de Dreux,Délaissé routier,0.0,200040277
2025,CA Agglo du Pays de Dreux,Auto-stop,0.0,200040277
2025,CA Agglo du Pays de Dreux,Aire de covoiturage,2.0,200040277
2025,CA Agglomération d'Agen,Supermarché,0.0,200096956
2025,CA Agglomération d'Agen,Sortie d'autoroute,0.0,200096956
2025,CA Agglomération d'Agen,Parking relais,0.0,200096956
2025,CA Agglomération d'Agen,Parking,0.0,200096956
2025,CA Agglomération d'Agen,Délaissé routier,0.0,200096956
2025,CA Agglomération d'Agen,Auto-stop,0.0,200096956
2025,CA Agglomération d'Agen,Aire de covoiturage,3.0,200096956
2025,CA Agglo Pays d'Issoire,Supermarché,0.0,200070407
2025,CA Agglo Pays d'Issoire,Sortie d'autoroute,0.0,200070407
2025,CA Agglo Pays d'Issoire,Parking relais,0.0,200070407
2025,CA Agglo Pays d'Issoire,Parking,8.0,200070407
2025,CA Agglo Pays d'Issoire,Délaissé routier,0.0,200070407
2025,CA Agglo Pays d'Issoire,Auto-stop,0.0,200070407
2025,CA Agglo Pays d'Issoire,Aire de covoiturage,0.0,200070407
2025,CA Alès Agglomération,Supermarché,0.0,200066918
2025,CA Alès Agglomération,Sortie d'autoroute,0.0,200066918
2025,CA Alès Agglomération,Parking relais,0.0,200066918
2025,CA Alès Agglomération,Parking,0.0,200066918
2025,CA Alès Agglomération,Délaissé routier,0.0,200066918
2025,CA Alès Agglomération,Auto-stop,6.0,200066918
2025,CA Alès Agglomération,Aire de covoiturage,38.0,200066918
2025,CA Amiens Métropole,Supermarché,0.0,248000531
2025,CA Amiens Métropole,Sortie d'autoroute,0.0,248000531
2025,CA Amiens Métropole,Parking relais,0.0,248000531
2025,CA Amiens Métropole,Parking,0.0,248000531
2025,CA Amiens Métropole,Délaissé routier,0.0,248000531
2025,CA Amiens Métropole,Auto-stop,0.0,248000531
2025,CA Amiens Métropole,Aire de covoiturage,2.0,248000531
2025,CA Annemasse-Les Voirons-Agglomération,Supermarché,0.0,200011773
2025,CA Annemasse-Les Voirons-Agglomération,Sortie d'autoroute,0.0,200011773
2025,CA Annemasse-Les Voirons-Agglomération,Parking relais,0.0,200011773
2025,CA Annemasse-Les Voirons-Agglomération,Parking,0.0,200011773
2025,CA Annemasse-Les Voirons-Agglomération,Délaissé routier,0.0,200011773
2025,CA Annemasse-Les Voirons-Agglomération,Auto-stop,1.0,200011773
2025,CA Annemasse-Les Voirons-Agglomération,Aire de covoiturage,0.0,200011773
2025,CA Annonay Rhône Agglo,Supermarché,0.0,200072015
2025,CA Annonay Rhône Agglo,Sortie d'autoroute,0.0,200072015
2025,CA Annonay Rhône Agglo,Parking relais,0.0,200072015
2025,CA Annonay Rhône Agglo,Parking,1.0,200072015
2025,CA Annonay Rhône Agglo,Délaissé routier,0.0,200072015
2025,CA Annonay Rhône Agglo,Auto-stop,0.0,200072015
2025,CA Annonay Rhône Agglo,Aire de covoiturage,6.0,200072015
2025,CA Arche Agglo,Supermarché,0.0,200073096
2025,CA Arche Agglo,Sortie d'autoroute,0.0,200073096
2025,CA Arche Agglo,Parking relais,0.0,200073096
2025,CA Arche Agglo,Parking,6.0,200073096
2025,CA Arche Agglo,Délaissé routier,0.0,200073096
2025,CA Arche Agglo,Auto-stop,0.0,200073096
2025,CA Arche Agglo,Aire de covoiturage,5.0,200073096
2025,CA Ardenne Métropole,Supermarché,0.0,200041630
2025,CA Ardenne Métropole,Sortie d'autoroute,0.0,200041630
2025,CA Ardenne Métropole,Parking relais,0.0,200041630
2025,CA Ardenne Métropole,Parking,0.0,200041630
2025,CA Ardenne Métropole,Délaissé routier,0.0,200041630
2025,CA Ardenne Métropole,Auto-stop,0.0,200041630
2025,CA Ardenne Métropole,Aire de covoiturage,0.0,200041630
2025,CA Arlysère,Supermarché,0.0,200068997
2025,CA Arlysère,Sortie d'autoroute,0.0,200068997
2025,CA Arlysère,Parking relais,0.0,200068997
2025,CA Arlysère,Parking,0.0,200068997
2025,CA Arlysère,Délaissé routier,0.0,200068997
2025,CA Arlysère,Auto-stop,0.0,200068997
2025,CA Arlysère,Aire de covoiturage,2.0,200068997
2025,CA Bassin d'Arcachon Sud (COBAS),Supermarché,0.0,243300563
2025,CA Bassin d'Arcachon Sud (COBAS),Sortie d'autoroute,0.0,243300563
2025,CA Bassin d'Arcachon Sud (COBAS),Parking relais,0.0,243300563
2025,CA Bassin d'Arcachon Sud (COBAS),Parking,0.0,243300563
2025,CA Bassin d'Arcachon Sud (COBAS),Délaissé routier,0.0,243300563
2025,CA Bassin d'Arcachon Sud (COBAS),Auto-stop,0.0,243300563
2025,CA Bassin d'Arcachon Sud (COBAS),Aire de covoiturage,2.0,243300563
2025,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",Supermarché,0.0,200006682
2025,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",Sortie d'autoroute,0.0,200006682
2025,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",Parking relais,0.0,200006682
2025,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",Parking,0.0,200006682
2025,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",Délaissé routier,0.0,200006682
2025,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",Auto-stop,0.0,200006682
2025,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",Aire de covoiturage,1.0,200006682
2025,CA Bergeracoise,Supermarché,0.0,200070647
2025,CA Bergeracoise,Sortie d'autoroute,0.0,200070647
2025,CA Bergeracoise,Parking relais,0.0,200070647
2025,CA Bergeracoise,Parking,0.0,200070647
2025,CA Bergeracoise,Délaissé routier,0.0,200070647
2025,CA Bergeracoise,Auto-stop,0.0,200070647
2025,CA Bergeracoise,Aire de covoiturage,0.0,200070647
2025,CA Bourges Plus,Supermarché,0.0,241800507
2025,CA Bourges Plus,Sortie d'autoroute,0.0,241800507
2025,CA Bourges Plus,Parking relais,0.0,241800507
2025,CA Bourges Plus,Parking,0.0,241800507
2025,CA Bourges Plus,Délaissé routier,0.0,241800507
2025,CA Bourges Plus,Auto-stop,0.0,241800507
2025,CA Bourges Plus,Aire de covoiturage,1.0,241800507
2025,CA Cannes Pays de Lérins,Supermarché,0.0,200039915
2025,CA Cannes Pays de Lérins,Sortie d'autoroute,0.0,200039915
2025,CA Cannes Pays de Lérins,Parking relais,1.0,200039915
2025,CA Cannes Pays de Lérins,Parking,2.0,200039915
2025,CA Cannes Pays de Lérins,Délaissé routier,0.0,200039915
2025,CA Cannes Pays de Lérins,Auto-stop,0.0,200039915
2025,CA Cannes Pays de Lérins,Aire de covoiturage,0.0,200039915
2025,CA Carcassonne Agglo,Supermarché,0.0,200035715
2025,CA Carcassonne Agglo,Sortie d'autoroute,0.0,200035715
2025,CA Carcassonne Agglo,Parking relais,0.0,200035715
2025,CA Carcassonne Agglo,Parking,0.0,200035715
2025,CA Carcassonne Agglo,Délaissé routier,0.0,200035715
2025,CA Carcassonne Agglo,Auto-stop,0.0,200035715
2025,CA Carcassonne Agglo,Aire de covoiturage,5.0,200035715
2025,CA Caux Seine Agglo,Supermarché,0.0,200010700
2025,CA Caux Seine Agglo,Sortie d'autoroute,2.0,200010700
2025,CA Caux Seine Agglo,Parking relais,0.0,200010700
2025,CA Caux Seine Agglo,Parking,0.0,200010700
2025,CA Caux Seine Agglo,Délaissé routier,0.0,200010700
2025,CA Caux Seine Agglo,Auto-stop,0.0,200010700
2025,CA Caux Seine Agglo,Aire de covoiturage,13.0,200010700
2025,CA Chartres Métropole,Supermarché,0.0,200033181
2025,CA Chartres Métropole,Sortie d'autoroute,0.0,200033181
2025,CA Chartres Métropole,Parking relais,0.0,200033181
2025,CA Chartres Métropole,Parking,0.0,200033181
2025,CA Chartres Métropole,Délaissé routier,0.0,200033181
2025,CA Chartres Métropole,Auto-stop,0.0,200033181
2025,CA Chartres Métropole,Aire de covoiturage,0.0,200033181
2025,CA Châteauroux Métropole,Supermarché,0.0,243600327
2025,CA Châteauroux Métropole,Sortie d'autoroute,0.0,243600327
2025,CA Châteauroux Métropole,Parking relais,0.0,243600327
2025,CA Châteauroux Métropole,Parking,0.0,243600327
2025,CA Châteauroux Métropole,Délaissé routier,0.0,243600327
2025,CA Châteauroux Métropole,Auto-stop,0.0,243600327
2025,CA Châteauroux Métropole,Aire de covoiturage,0.0,243600327
2025,CA Chauny Tergnier La Fère,Supermarché,0.0,200071785
2025,CA Chauny Tergnier La Fère,Sortie d'autoroute,0.0,200071785
2025,CA Chauny Tergnier La Fère,Parking relais,0.0,200071785
2025,CA Chauny Tergnier La Fère,Parking,0.0,200071785
2025,CA Chauny Tergnier La Fère,Délaissé routier,0.0,200071785
2025,CA Chauny Tergnier La Fère,Auto-stop,0.0,200071785
2025,CA Chauny Tergnier La Fère,Aire de covoiturage,0.0,200071785
2025,CA Cholet Agglomération,Supermarché,0.0,200071678
2025,CA Cholet Agglomération,Sortie d'autoroute,0.0,200071678
2025,CA Cholet Agglomération,Parking relais,0.0,200071678
2025,CA Cholet Agglomération,Parking,0.0,200071678
2025,CA Cholet Agglomération,Délaissé routier,0.0,200071678
2025,CA Cholet Agglomération,Auto-stop,0.0,200071678
2025,CA Cholet Agglomération,Aire de covoiturage,3.0,200071678
2025,CA Clisson Sèvre et Maine Agglo,Supermarché,1.0,200067635
2025,CA Clisson Sèvre et Maine Agglo,Sortie d'autoroute,0.0,200067635
2025,CA Clisson Sèvre et Maine Agglo,Parking relais,0.0,200067635
2025,CA Clisson Sèvre et Maine Agglo,Parking,7.0,200067635
2025,CA Clisson Sèvre et Maine Agglo,Délaissé routier,0.0,200067635
2025,CA Clisson Sèvre et Maine Agglo,Auto-stop,0.0,200067635
2025,CA Clisson Sèvre et Maine Agglo,Aire de covoiturage,1.0,200067635
2025,CA Coeur de Flandre,Supermarché,0.0,200040947
2025,CA Coeur de Flandre,Sortie d'autoroute,0.0,200040947
2025,CA Coeur de Flandre,Parking relais,0.0,200040947
2025,CA Coeur de Flandre,Parking,0.0,200040947
2025,CA Coeur de Flandre,Délaissé routier,0.0,200040947
2025,CA Coeur de Flandre,Auto-stop,0.0,200040947
2025,CA Coeur de Flandre,Aire de covoiturage,1.0,200040947
2025,CA Coeur d'Essonne Agglomération,Supermarché,1.0,200057859
2025,CA Coeur d'Essonne Agglomération,Sortie d'autoroute,0.0,200057859
2025,CA Coeur d'Essonne Agglomération,Parking relais,0.0,200057859
2025,CA Coeur d'Essonne Agglomération,Parking,1.0,200057859
2025,CA Coeur d'Essonne Agglomération,Délaissé routier,0.0,200057859
2025,CA Coeur d'Essonne Agglomération,Auto-stop,61.0,200057859
2025,CA Coeur d'Essonne Agglomération,Aire de covoiturage,0.0,200057859
2025,CA Coeur d'Ostrevent,Supermarché,0.0,245901152
2025,CA Coeur d'Ostrevent,Sortie d'autoroute,1.0,245901152
2025,CA Coeur d'Ostrevent,Parking relais,0.0,245901152
2025,CA Coeur d'Ostrevent,Parking,0.0,245901152
2025,CA Coeur d'Ostrevent,Délaissé routier,0.0,245901152
2025,CA Coeur d'Ostrevent,Auto-stop,0.0,245901152
2025,CA Coeur d'Ostrevent,Aire de covoiturage,0.0,245901152
2025,CA Colmar Agglomération,Supermarché,0.0,246800726
2025,CA Colmar Agglomération,Sortie d'autoroute,0.0,246800726
2025,CA Colmar Agglomération,Parking relais,0.0,246800726
2025,CA Colmar Agglomération,Parking,0.0,246800726
2025,CA Colmar Agglomération,Délaissé routier,0.0,246800726
2025,CA Colmar Agglomération,Auto-stop,0.0,246800726
2025,CA Colmar Agglomération,Aire de covoiturage,4.0,246800726
2025,CA Communauté Paris-Saclay,Supermarché,1.0,200056232
2025,CA Communauté Paris-Saclay,Sortie d'autoroute,0.0,200056232
2025,CA Communauté Paris-Saclay,Parking relais,1.0,200056232
2025,CA Communauté Paris-Saclay,Parking,2.0,200056232
2025,CA Communauté Paris-Saclay,Délaissé routier,0.0,200056232
2025,CA Communauté Paris-Saclay,Auto-stop,31.0,200056232
2025,CA Communauté Paris-Saclay,Aire de covoiturage,1.0,200056232
2025,CA Concarneau Cornouaille Agglomération,Supermarché,0.0,242900769
2025,CA Concarneau Cornouaille Agglomération,Sortie d'autoroute,0.0,242900769
2025,CA Concarneau Cornouaille Agglomération,Parking relais,0.0,242900769
2025,CA Concarneau Cornouaille Agglomération,Parking,0.0,242900769
2025,CA Concarneau Cornouaille Agglomération,Délaissé routier,0.0,242900769
2025,CA Concarneau Cornouaille Agglomération,Auto-stop,0.0,242900769
2025,CA Concarneau Cornouaille Agglomération,Aire de covoiturage,2.0,242900769
2025,CA Coulommiers Pays de Brie,Supermarché,0.0,200090504
2025,CA Coulommiers Pays de Brie,Sortie d'autoroute,0.0,200090504
2025,CA Coulommiers Pays de Brie,Parking relais,0.0,200090504
2025,CA Coulommiers Pays de Brie,Parking,0.0,200090504
2025,CA Coulommiers Pays de Brie,Délaissé routier,0.0,200090504
2025,CA Coulommiers Pays de Brie,Auto-stop,0.0,200090504
2025,CA Coulommiers Pays de Brie,Aire de covoiturage,0.0,200090504
2025,CA Creil Sud Oise,Supermarché,0.0,200068047
2025,CA Creil Sud Oise,Sortie d'autoroute,0.0,200068047
2025,CA Creil Sud Oise,Parking relais,0.0,200068047
2025,CA Creil Sud Oise,Parking,0.0,200068047
2025,CA Creil Sud Oise,Délaissé routier,0.0,200068047
2025,CA Creil Sud Oise,Auto-stop,78.0,200068047
2025,CA Creil Sud Oise,Aire de covoiturage,0.0,200068047
2025,CA d'Arles-Crau-Camargue-Montagnette,Supermarché,0.0,241300417
2025,CA d'Arles-Crau-Camargue-Montagnette,Sortie d'autoroute,0.0,241300417
2025,CA d'Arles-Crau-Camargue-Montagnette,Parking relais,0.0,241300417
2025,CA d'Arles-Crau-Camargue-Montagnette,Parking,0.0,241300417
2025,CA d'Arles-Crau-Camargue-Montagnette,Délaissé routier,0.0,241300417
2025,CA d'Arles-Crau-Camargue-Montagnette,Auto-stop,0.0,241300417
2025,CA d'Arles-Crau-Camargue-Montagnette,Aire de covoiturage,0.0,241300417
2025,CA de Bar-le-Duc - Sud Meuse,Supermarché,0.0,200033025
2025,CA de Bar-le-Duc - Sud Meuse,Sortie d'autoroute,0.0,200033025
2025,CA de Bar-le-Duc - Sud Meuse,Parking relais,0.0,200033025
2025,CA de Bar-le-Duc - Sud Meuse,Parking,0.0,200033025
2025,CA de Bar-le-Duc - Sud Meuse,Délaissé routier,0.0,200033025
2025,CA de Bar-le-Duc - Sud Meuse,Auto-stop,0.0,200033025
2025,CA de Bar-le-Duc - Sud Meuse,Aire de covoiturage,0.0,200033025
2025,CA de Bastia,Supermarché,0.0,242000354
2025,CA de Bastia,Sortie d'autoroute,0.0,242000354
2025,CA de Bastia,Parking relais,2.0,242000354
2025,CA de Bastia,Parking,5.0,242000354
2025,CA de Bastia,Délaissé routier,0.0,242000354
2025,CA de Bastia,Auto-stop,0.0,242000354
2025,CA de Bastia,Aire de covoiturage,0.0,242000354
2025,"CA de Béthune-Bruay, Artois-Lys Romane",Supermarché,0.0,200072460
2025,"CA de Béthune-Bruay, Artois-Lys Romane",Sortie d'autoroute,1.0,200072460
2025,"CA de Béthune-Bruay, Artois-Lys Romane",Parking relais,0.0,200072460
2025,"CA de Béthune-Bruay, Artois-Lys Romane",Parking,0.0,200072460
2025,"CA de Béthune-Bruay, Artois-Lys Romane",Délaissé routier,0.0,200072460
2025,"CA de Béthune-Bruay, Artois-Lys Romane",Auto-stop,0.0,200072460
2025,"CA de Béthune-Bruay, Artois-Lys Romane",Aire de covoiturage,10.0,200072460
2025,CA de Béziers-Méditerranée,Supermarché,0.0,243400769
2025,CA de Béziers-Méditerranée,Sortie d'autoroute,0.0,243400769
2025,CA de Béziers-Méditerranée,Parking relais,0.0,243400769
2025,CA de Béziers-Méditerranée,Parking,0.0,243400769
2025,CA de Béziers-Méditerranée,Délaissé routier,0.0,243400769
2025,CA de Béziers-Méditerranée,Auto-stop,0.0,243400769
2025,CA de Béziers-Méditerranée,Aire de covoiturage,7.0,243400769
2025,CA de Blois ''Agglopolys'',Supermarché,0.0,200030385
2025,CA de Blois ''Agglopolys'',Sortie d'autoroute,0.0,200030385
2025,CA de Blois ''Agglopolys'',Parking relais,0.0,200030385
2025,CA de Blois ''Agglopolys'',Parking,0.0,200030385
2025,CA de Blois ''Agglopolys'',Délaissé routier,0.0,200030385
2025,CA de Blois ''Agglopolys'',Auto-stop,0.0,200030385
2025,CA de Blois ''Agglopolys'',Aire de covoiturage,1.0,200030385
2025,CA de Cambrai,Supermarché,0.0,200068500
2025,CA de Cambrai,Sortie d'autoroute,0.0,200068500
2025,CA de Cambrai,Parking relais,0.0,200068500
2025,CA de Cambrai,Parking,0.0,200068500
2025,CA de Cambrai,Délaissé routier,0.0,200068500
2025,CA de Cambrai,Auto-stop,0.0,200068500
2025,CA de Cambrai,Aire de covoiturage,0.0,200068500
2025,CA de Castres Mazamet,Supermarché,0.0,248100430
2025,CA de Castres Mazamet,Sortie d'autoroute,0.0,248100430
2025,CA de Castres Mazamet,Parking relais,0.0,248100430
2025,CA de Castres Mazamet,Parking,0.0,248100430
2025,CA de Castres Mazamet,Délaissé routier,0.0,248100430
2025,CA de Castres Mazamet,Auto-stop,0.0,248100430
2025,CA de Castres Mazamet,Aire de covoiturage,0.0,248100430
2025,CA de Cergy-Pontoise,Supermarché,2.0,249500109
2025,CA de Cergy-Pontoise,Sortie d'autoroute,0.0,249500109
2025,CA de Cergy-Pontoise,Parking relais,0.0,249500109
2025,CA de Cergy-Pontoise,Parking,2.0,249500109
2025,CA de Cergy-Pontoise,Délaissé routier,0.0,249500109
2025,CA de Cergy-Pontoise,Auto-stop,0.0,249500109
2025,CA de Cergy-Pontoise,Aire de covoiturage,0.0,249500109
2025,CA de Châlons-en-Champagne,Supermarché,0.0,200066876
2025,CA de Châlons-en-Champagne,Sortie d'autoroute,0.0,200066876
2025,CA de Châlons-en-Champagne,Parking relais,0.0,200066876
2025,CA de Châlons-en-Champagne,Parking,0.0,200066876
2025,CA de Châlons-en-Champagne,Délaissé routier,0.0,200066876
2025,CA de Châlons-en-Champagne,Auto-stop,0.0,200066876
2025,CA de Châlons-en-Champagne,Aire de covoiturage,0.0,200066876
2025,CA de Chaumont,Supermarché,0.0,200068658
2025,CA de Chaumont,Sortie d'autoroute,0.0,200068658
2025,CA de Chaumont,Parking relais,0.0,200068658
2025,CA de Chaumont,Parking,0.0,200068658
2025,CA de Chaumont,Délaissé routier,0.0,200068658
2025,CA de Chaumont,Auto-stop,0.0,200068658
2025,CA de Chaumont,Aire de covoiturage,0.0,200068658
2025,CA de Forbach Porte de France,Supermarché,0.0,245700372
2025,CA de Forbach Porte de France,Sortie d'autoroute,0.0,245700372
2025,CA de Forbach Porte de France,Parking relais,0.0,245700372
2025,CA de Forbach Porte de France,Parking,0.0,245700372
2025,CA de Forbach Porte de France,Délaissé routier,0.0,245700372
2025,CA de Forbach Porte de France,Auto-stop,0.0,245700372
2025,CA de Forbach Porte de France,Aire de covoiturage,0.0,245700372
2025,CA de Haguenau,Supermarché,3.0,200067874
2025,CA de Haguenau,Sortie d'autoroute,1.0,200067874
2025,CA de Haguenau,Parking relais,0.0,200067874
2025,CA de Haguenau,Parking,5.0,200067874
2025,CA de Haguenau,Délaissé routier,0.0,200067874
2025,CA de Haguenau,Auto-stop,0.0,200067874
2025,CA de Haguenau,Aire de covoiturage,0.0,200067874
2025,CA de la Baie de Somme,Supermarché,0.0,200070993
2025,CA de la Baie de Somme,Sortie d'autoroute,0.0,200070993
2025,CA de la Baie de Somme,Parking relais,0.0,200070993
2025,CA de la Baie de Somme,Parking,0.0,200070993
2025,CA de la Baie de Somme,Délaissé routier,0.0,200070993
2025,CA de la Baie de Somme,Auto-stop,0.0,200070993
2025,CA de la Baie de Somme,Aire de covoiturage,1.0,200070993
2025,CA de l'Albigeois (C2A),Supermarché,0.0,248100737
2025,CA de l'Albigeois (C2A),Sortie d'autoroute,0.0,248100737
2025,CA de l'Albigeois (C2A),Parking relais,2.0,248100737
2025,CA de l'Albigeois (C2A),Parking,3.0,248100737
2025,CA de l'Albigeois (C2A),Délaissé routier,0.0,248100737
2025,CA de l'Albigeois (C2A),Auto-stop,0.0,248100737
2025,CA de l'Albigeois (C2A),Aire de covoiturage,7.0,248100737
2025,CA de la Porte du Hainaut,Supermarché,0.0,200042190
2025,CA de la Porte du Hainaut,Sortie d'autoroute,0.0,200042190
2025,CA de la Porte du Hainaut,Parking relais,0.0,200042190
2025,CA de la Porte du Hainaut,Parking,0.0,200042190
2025,CA de la Porte du Hainaut,Délaissé routier,0.0,200042190
2025,CA de la Porte du Hainaut,Auto-stop,0.0,200042190
2025,CA de la Porte du Hainaut,Aire de covoiturage,1.0,200042190
2025,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),Supermarché,3.0,244400610
2025,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),Sortie d'autoroute,0.0,244400610
2025,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),Parking relais,0.0,244400610
2025,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),Parking,12.0,244400610
2025,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),Délaissé routier,0.0,244400610
2025,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),Auto-stop,0.0,244400610
2025,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),Aire de covoiturage,2.0,244400610
2025,CA de la Provence Verte,Supermarché,0.0,200068104
2025,CA de la Provence Verte,Sortie d'autoroute,0.0,200068104
2025,CA de la Provence Verte,Parking relais,0.0,200068104
2025,CA de la Provence Verte,Parking,0.0,200068104
2025,CA de la Provence Verte,Délaissé routier,0.0,200068104
2025,CA de la Provence Verte,Auto-stop,0.0,200068104
2025,CA de la Provence Verte,Aire de covoiturage,4.0,200068104
2025,CA de la Région de Château-Thierry,Supermarché,3.0,200072031
2025,CA de la Région de Château-Thierry,Sortie d'autoroute,1.0,200072031
2025,CA de la Région de Château-Thierry,Parking relais,0.0,200072031
2025,CA de la Région de Château-Thierry,Parking,0.0,200072031
2025,CA de la Région de Château-Thierry,Délaissé routier,0.0,200072031
2025,CA de la Région de Château-Thierry,Auto-stop,0.0,200072031
2025,CA de la Région de Château-Thierry,Aire de covoiturage,2.0,200072031
2025,CA de la Région de Compiègne et de la Basse Automne,Supermarché,1.0,200067965
2025,CA de la Région de Compiègne et de la Basse Automne,Sortie d'autoroute,0.0,200067965
2025,CA de la Région de Compiègne et de la Basse Automne,Parking relais,0.0,200067965
2025,CA de la Région de Compiègne et de la Basse Automne,Parking,0.0,200067965
2025,CA de la Région de Compiègne et de la Basse Automne,Délaissé routier,0.0,200067965
2025,CA de la Région de Compiègne et de la Basse Automne,Auto-stop,0.0,200067965
2025,CA de la Région de Compiègne et de la Basse Automne,Aire de covoiturage,0.0,200067965
2025,CA de la Région Dieppoise,Supermarché,0.0,247600786
2025,CA de la Région Dieppoise,Sortie d'autoroute,0.0,247600786
2025,CA de la Région Dieppoise,Parking relais,0.0,247600786
2025,CA de la Région Dieppoise,Parking,0.0,247600786
2025,CA de la Région Dieppoise,Délaissé routier,0.0,247600786
2025,CA de la Région Dieppoise,Auto-stop,0.0,247600786
2025,CA de la Région Dieppoise,Aire de covoiturage,4.0,247600786
2025,CA de la Région Nazairienne et de l'Estuaire (CARENE),Supermarché,2.0,244400644
2025,CA de la Région Nazairienne et de l'Estuaire (CARENE),Sortie d'autoroute,0.0,244400644
2025,CA de la Région Nazairienne et de l'Estuaire (CARENE),Parking relais,0.0,244400644
2025,CA de la Région Nazairienne et de l'Estuaire (CARENE),Parking,4.0,244400644
2025,CA de la Région Nazairienne et de l'Estuaire (CARENE),Délaissé routier,0.0,244400644
2025,CA de la Région Nazairienne et de l'Estuaire (CARENE),Auto-stop,0.0,244400644
2025,CA de la Région Nazairienne et de l'Estuaire (CARENE),Aire de covoiturage,3.0,244400644
2025,CA de la Riviera Française,Supermarché,0.0,240600551
2025,CA de la Riviera Française,Sortie d'autoroute,0.0,240600551
2025,CA de la Riviera Française,Parking relais,0.0,240600551
2025,CA de la Riviera Française,Parking,0.0,240600551
2025,CA de la Riviera Française,Délaissé routier,0.0,240600551
2025,CA de la Riviera Française,Auto-stop,0.0,240600551
2025,CA de la Riviera Française,Aire de covoiturage,0.0,240600551
2025,CA de La Rochelle,Supermarché,0.0,241700434
2025,CA de La Rochelle,Sortie d'autoroute,0.0,241700434
2025,CA de La Rochelle,Parking relais,0.0,241700434
2025,CA de La Rochelle,Parking,0.0,241700434
2025,CA de La Rochelle,Délaissé routier,0.0,241700434
2025,CA de La Rochelle,Auto-stop,0.0,241700434
2025,CA de La Rochelle,Aire de covoiturage,8.0,241700434
2025,CA de l'Auxerrois,Supermarché,0.0,200067114
2025,CA de l'Auxerrois,Sortie d'autoroute,0.0,200067114
2025,CA de l'Auxerrois,Parking relais,0.0,200067114
2025,CA de l'Auxerrois,Parking,0.0,200067114
2025,CA de l'Auxerrois,Délaissé routier,0.0,200067114
2025,CA de l'Auxerrois,Auto-stop,1.0,200067114
2025,CA de l'Auxerrois,Aire de covoiturage,0.0,200067114
2025,CA de Lens - Liévin,Supermarché,1.0,246200364
2025,CA de Lens - Liévin,Sortie d'autoroute,1.0,246200364
2025,CA de Lens - Liévin,Parking relais,0.0,246200364
2025,CA de Lens - Liévin,Parking,0.0,246200364
2025,CA de Lens - Liévin,Délaissé routier,0.0,246200364
2025,CA de Lens - Liévin,Auto-stop,0.0,246200364
2025,CA de Lens - Liévin,Aire de covoiturage,2.0,246200364
2025,CA de l'Ouest Rhodanien,Supermarché,0.0,200040566
2025,CA de l'Ouest Rhodanien,Sortie d'autoroute,0.0,200040566
2025,CA de l'Ouest Rhodanien,Parking relais,0.0,200040566
2025,CA de l'Ouest Rhodanien,Parking,0.0,200040566
2025,CA de l'Ouest Rhodanien,Délaissé routier,0.0,200040566
2025,CA de l'Ouest Rhodanien,Auto-stop,6.0,200040566
2025,CA de l'Ouest Rhodanien,Aire de covoiturage,0.0,200040566
2025,CA de Nevers,Supermarché,0.0,245804406
2025,CA de Nevers,Sortie d'autoroute,0.0,245804406
2025,CA de Nevers,Parking relais,0.0,245804406
2025,CA de Nevers,Parking,0.0,245804406
2025,CA de Nevers,Délaissé routier,0.0,245804406
2025,CA de Nevers,Auto-stop,0.0,245804406
2025,CA de Nevers,Aire de covoiturage,1.0,245804406
2025,CA de Nîmes Métropole,Supermarché,0.0,243000643
2025,CA de Nîmes Métropole,Sortie d'autoroute,0.0,243000643
