annee,lieu,valeur,territoryid
2024,CC des Coteaux du Girou,2368.0,243100732
2024,CC des Coteaux du Val d'Arros,379.0,200070803
2024,CC des Coteaux et Landes de Gascogne,308.0,244701355
2024,CC des Crêtes Préardennaises,305.0,240800862
2024,CC des Deux Morin,5393.0,200072544
2024,CC des Deux Rives,1058.0,248200016
2024,CC des Deux Vallées,1883.0,246000772
2024,CC des Deux Vallées Vertes,604.0,200068294
2024,CC de Seille et Grand Couronné,580.0,200070589
2024,CC de Sélestat,9373.0,246700967
2024,CC de Semur en Brionnais,133.0,247103864
2024,CC de Sézanne-Sud Ouest Marnais,680.0,200066835
2024,CC des Forêts du Perche,59.0,200069912
2024,CC des Gorges de l'Ardèche,847.0,200039808
2024,CC des Grands Lacs,982.0,244000873
2024,CC des Hautes Terres de l'Aubrac,67.0,200069144
2024,CC des Hautes Vosges,1139.0,200096634
2024,CC des Hauts de Flandre,3405.0,200040954
2024,CC des Hauts du Perche,42.0,200068856
2024,CC des Hauts du Val de Saône,17.0,200036150
2024,CC des Hauts-Tolosans,5027.0,200071314
2024,CC des Lacs de Champagne,378.0,200040137
2024,CC des Lacs et Montagnes du Haut-Doubs,1345.0,200069565
2024,CC des Landes d'Armagnac,74.0,200035541
2024,CC des Lisières de l'Oise,755.0,246000749
2024,CC des Loges,3896.0,244500427
2024,CC des Luys en Béarn,1458.0,200067239
2024,CC des Montagnes du Giffre,1434.0,200034098
2024,CC des Monts d'Alban et du Villefranchois,546.0,200034031
2024,CC des Monts de Gy,175.0,247000698
2024,CC des Monts du Lyonnais,1856.0,200066587
2024,CC des Monts du Pilat,265.0,244200622
2024,CC des Paysages de la Champagne,472.0,200066850
2024,CC des Pays de Cayres et de Pradelles,122.0,244301123
2024,CC des Pays de L'Aigle,655.0,200068468
2024,CC des Pays d'Oise et d'Halatte,3246.0,246000921
2024,CC des Pays du Sel et du Vermois,2424.0,245400189
2024,CC des Portes d'Ariège Pyrénées,1629.0,200066231
2024,CC des Portes de la Thiérache,56.0,240200634
2024,CC des Portes de l'Entre-Deux-Mers,991.0,243301439
2024,CC des Portes de Meuse,526.0,200066108
2024,CC des Portes de Romilly sur Seine,1965.0,200000545
2024,CC des Portes de Rosheim,2392.0,246700744
2024,CC des Portes de Sologne,1440.0,200005932
2024,CC des Portes de Vassivière,106.0,248719353
2024,CC des Portes du Haut-Doubs,5333.0,242504181
2024,CC des Portes du Luxembourg,529.0,240800847
2024,CC des Portes Euréliennes d'Ile de France,3737.0,200069953
2024,CC des Quatre Rivières,3834.0,247400666
2024,CC des Quatre Rivières,88.0,247000623
2024,CC des Quatre Rivières en Bray,4213.0,200069730
2024,CC des Quatre Vallées,760.0,244500419
2024,CC des Rives du Haut Allier,79.0,200073393
2024,CC des Sablons,25217.0,246000582
2024,CC des Savoir-Faire,7.0,200070332
2024,CC des Sources de l'Orne,336.0,200035111
2024,CC des Sources du Lac d'Annecy,2786.0,247400773
2024,CC des Sucs,1905.0,244301016
2024,CC des Terres d'Apcher-Margeride-Aubrac,517.0,200069185
2024,CC des Terres d'Auxois,153.0,200071017
2024,CC des Terres du Lauragais,5064.0,200071298
2024,CC des Terres du Val de Loire,4611.0,200070183
2024,CC des Trois Forêts,48.0,245200597
2024,CC des Trois Rivières,1036.0,240200600
2024,CC des Vallées d'Aigueblanche,2752.0,247300015
2024,CC des Vallées d'Auge et du Merlerault,398.0,200069458
2024,CC des Vallées de la Braye et de l'Anille,1325.0,200072692
2024,CC des Vallées de la Tille et de l'Ignon,155.0,242100154
2024,CC des Vallées de Thônes,2668.0,247400617
2024,CC des Vallées du Clain,1589.0,200043628
2024,CC des Vallées du Haut-Anjou,19611.0,200071868
2024,CC des Vallons du Lyonnais (CCVL),5530.0,246900724
2024,CC des Vals d'Aix et Isable,66.0,244200614
2024,CC des Villes Soeurs,699.0,247600588
2024,CC des Vosges côté Sud Ouest,37.0,200068773
2024,CC des Vosges du Sud,370.0,200069060
2024,CC de Thann-Cernay,2320.0,200036465
2024,CC de Vendeuvre-Soulaines,430.0,200066892
2024,CC de Ventadour - Egletons - Monédières,225.0,241900133
2024,CC de Vezouze en Piémont,93.0,200069433
2024,CC de Vie et Boulogne,28630.0,200072882
2024,CC de Villedieu Intercom,932.0,200043354
2024,"CC de Vitry, Champagne et Der",1210.0,200034718
2024,CC de Yenne,1809.0,247300262
2024,CC Dieulefit-Bourdeaux,69.0,242600492
2024,CC Dombes Saône Vallée,3246.0,200042497
2024,CC Dômes Sancy Artense,442.0,200069169
2024,CC Domfront Tinchebray Interco,500.0,200071520
2024,CC Douarnenez Communauté,520.0,242900645
2024,CC Drôme Sud Provence,3757.0,200042901
2024,CC Dronne et Belle,300.0,200041572
2024,CC du Barséquanais en Champagne,953.0,200069003
2024,CC du Bas Armagnac,66.0,243200409
2024,CC du Bassin Auterivain Haut-Garonnais,2810.0,200068807
2024,CC du Bassin d'Aubenas,1449.0,200073245
2024,CC du Bassin de Joinville en Champagne,129.0,200044253
2024,CC du Bassin de Marennes,1189.0,241700699
2024,CC du Bassin de Pompey,3882.0,245400601
2024,CC du Bassin de Pont-à-Mousson,7141.0,200041515
2024,CC du Bazadais,176.0,200043982
2024,CC du Béarn des Gaves,390.0,200067288
2024,CC du Bocage Bourbonnais,112.0,200071496
2024,CC du Bocage Mayennais,6729.0,245300389
2024,CC du Bonnevalais,424.0,242852465
2024,CC du Briançonnais,415.0,240500439
2024,CC du Canton de Charly-sur-Marne,180.0,240200584
2024,CC du Canton de La Chambre,1143.0,247300361
2024,CC du Canton d'Erstein,7154.0,200067924
2024,CC du Canton d'Oulchy-le-Château,121.0,240200519
2024,CC du Cap Corse,4.0,200042943
2024,CC du Castelrenaudais,1820.0,243700499
2024,CC du Causse de Labastide Murat,372.0,244600573
2024,CC du Centre Corse,193.0,242020071
2024,CC du Centre du Haut-Rhin,1299.0,246800445
2024,CC du Chaourçois et du Val d'Armance,746.0,200071041
2024,CC du Châtillonnais en Berry,15.0,200035848
2024,CC du Chemin des Dames,519.0,240200592
2024,CC du Civraisien en Poitou,598.0,200070035
2024,CC du Clermontais,8413.0,243400355
2024,CC du Clermontois,6541.0,246000376
2024,CC du Clunisois,388.0,200040293
2024,CC du Confluent et des Coteaux de Prayssas,262.0,200068922
2024,CC du Cordais et du Causse (4 C),6.0,200034064
2024,CC du Créonnais,527.0,243301215
2024,CC du Crestois et de Pays de Saillans Coeur de Drôme,1537.0,200040509
2024,CC du Diois,53.0,242600534
2024,CC du District Urbain de Faulquemont (DUF),2164.0,245700133
2024,CC du Doubs Baumois,800.0,242504447
2024,CC du Fronsadais,452.0,243301397
2024,CC du Frontonnais,5914.0,200034957
2024,CC du Gâtinais en Bourgogne,496.0,248900748
2024,CC du Genevois,21912.0,247400690
2024,CC du Gévaudan,1346.0,244800470
2024,CC du Golfe de Saint-Tropez,1294.0,200036077
2024,CC du Grand Armagnac,879.0,243200458
2024,CC du Grand Autunois Morvan,512.0,200070530
2024,CC du Grand Chambord,809.0,244100798
2024,CC du Grand Châteaudun,4015.0,200069961
2024,CC du Grand Cubzaguais,3210.0,243301223
2024,CC du Grand Langres,714.0,200072999
2024,CC du Grand Pic Saint-Loup,24352.0,200022986
2024,CC du Grand Pontarlier,3377.0,242500338
2024,CC du Grand Roye,1601.0,200070977
2024,CC du Grand Saint Emilionnais,153.0,200035533
2024,CC du Guillestrois et du Queyras,155.0,200067452
2024,CC du Haut Allier Margeride,134.0,200006930
2024,CC du Haut Béarn,5446.0,200067262
2024,CC du Haut Chablais,862.0,247400682
2024,CC du Haut-Languedoc,56.0,200066553
2024,CC du Haut Lignon,39.0,244301107
2024,CC du Haut Pays Bigouden,354.0,242900710
2024,CC du Haut Pays du Montreuillois,330.0,200069235
2024,CC du Haut Poitou,3592.0,200069763
2024,CC du Haut Val d'Oise,10044.0,249500489
2024,CC du Haut Vallespir,93.0,246600548
2024,CC du Jovinien,1098.0,248900938
2024,CC du Kochersberg,3430.0,200034635
2024,CC du Kreiz-Breizh (CCKB),175.0,242200715
2024,CC du Lac d'Aiguebelette (CCLA),2326.0,247300668
2024,CC du Lautrécois et du Pays d'Agout,101.0,200034056
2024,CC du Liancourtois,3304.0,246000129
2024,CC du Limouxin,1557.0,200071926
2024,CC du Massif du Sancy,124.0,246300966
2024,CC du Massif du Vercors,2300.0,243801024
2024,CC du Minervois au Caroux,61.0,200066348
2024,CC du Montbardois,72.0,242101491
2024,CC du Mont des Avaloirs,1894.0,200042182
2024,CC du Nivernais Bourbonnais,116.0,245804497
2024,CC du Nogentais,2836.0,200006716
2024,CC du Nord Est Béarn,2768.0,200067296
2024,CC du Pays Arnay Liernais,16.0,200071173
2024,CC du Pays Beaume-Drobie,251.0,240700302
2024,CC du Pays Bigouden Sud,1116.0,242900702
2024,CC du Pays Châtillonnais,77.0,242101434
2024,CC du Pays d'Alésia et de la Seine,27.0,242101459
2024,CC du Pays d'Ancenis,24869.0,244400552
2024,CC du Pays de Barr,2404.0,200034270
2024,CC du Pays de Bitche,3404.0,200069441
2024,CC du Pays de Blain,4397.0,244400453
2024,CC du Pays de Bray,5015.0,246000913
2024,CC du Pays de Château-Gontier,20328.0,245300447
2024,CC du Pays de Colombey et du Sud Toulois,290.0,245400510
2024,CC du Pays de Conches,958.0,242700276
2024,CC du Pays de Craon,9112.0,200048551
2024,CC du Pays de Cruseilles,6902.0,247400112
2024,CC du Pays de Dol et de la Baie du Mont Saint-Michel,613.0,200070670
2024,CC du Pays de Duras,8.0,244700449
2024,CC du Pays de Falaise,2236.0,241400514
2024,CC du Pays de Fayence,5134.0,200004802
2024,CC du Pays de Fénelon,119.0,200040830
2024,CC du Pays de Fontenay-Vendée,4596.0,200071934
2024,CC du Pays de Honfleur-Beuzeville,1680.0,200066827
2024,CC du Pays de la Châtaigneraie,3584.0,248500415
2024,CC du Pays de Lafrançaise,60.0,200067122
2024,CC du Pays de Lalbenque-Limogne,43.0,244600532
2024,CC du Pays de Lamastre,59.0,200016905
2024,CC du Pays de Landivisiau,2084.0,242900751
2024,CC du Pays de Lapalisse,146.0,240300491
2024,CC du Pays de l'Arbresle (CCPA),5817.0,246900625
2024,CC du Pays de la Serre,741.0,240200469
2024,CC du Pays de Lauzun,65.0,244700464
2024,CC du Pays de la Zorn,3926.0,246700959
2024,CC du Pays de l'Huisne Sarthoise,4608.0,247200686
2024,CC du Pays de Limours (CCPL),15155.0,249100074
2024,CC du Pays de l'Ourcq,4932.0,247700065
2024,CC du Pays de l'Ozon,5167.0,246900765
2024,CC du Pays de Lubersac-Pompadour,102.0,200066603
2024,CC du Pays de Lumbres,795.0,246201016
2024,CC du Pays de Lure,722.0,247000664
2024,CC du Pays de Luxeuil,1664.0,247000755
2024,CC du Pays de Maîche,345.0,200023075
2024,CC du Pays de Mauriac,61.0,241500271
2024,CC du Pays de Meslay-Grez,3106.0,245300223
2024,CC du Pays de Mirepoix,378.0,200044469
2024,CC du Pays de Montbozon et du Chanois,71.0,200041853
2024,CC du Pays de Montmédy,55.0,245501259
2024,CC du Pays de Mormal,1834.0,200043321
2024,CC du Pays de Mortagne,12948.0,248500662
2024,CC du Pays de Mortagne-au-Perche,271.0,200036069
2024,CC du Pays de Niederbronn-les-Bains,2409.0,246701098
2024,CC du Pays de Phalsbourg,4298.0,245700950
2024,CC du Pays de Pontchâteau St-Gildas-des-Bois,16139.0,200000438
2024,CC du Pays de Pouzauges,12472.0,248500464
2024,CC du Pays de Revigny-sur-Ornain,204.0,245501184
2024,CC du Pays de Ribeauvillé,1631.0,246800577
2024,"CC du Pays de Rouffach, Vignobles et Châteaux",969.0,246800494
2024,CC du Pays des Abers,1799.0,242900553
2024,CC du Pays des Achards,7768.0,248500530
2024,CC du Pays de Saint Aulaye,124.0,242400935
2024,CC du Pays de Saint-Eloy,277.0,200072080
2024,CC du Pays de Sainte-Odile,11286.0,246701080
2024,CC du Pays de Saint-Fulgent - Les Essarts,24433.0,200071918
2024,CC du Pays de Saint Yrieix,299.0,248700189
2024,CC du Pays de Salars,158.0,241200658
2024,CC du Pays de Salers,48.0,241501139
2024,CC du Pays de Sancey-Belleherbe,6.0,242504371
2024,CC du Pays de Saverne,4114.0,200068112
2024,CC du Pays des Ecrins,41.0,240500462
2024,CC du Pays de Serres en Quercy,37.0,200040418
2024,CC du Pays des Herbiers,32466.0,248500621
2024,CC du Pays de Sommières,3928.0,243000296
2024,CC du Pays des Paillons,2802.0,240600593
2024,CC du Pays des Sorgues et des Monts de Vaucluse,3736.0,248400319
2024,CC du Pays des Sources,803.0,246000855
2024,CC du Pays de Stenay et du Val Dunois,231.0,200066132
2024,CC du Pays d'Étain,549.0,245501242
2024,CC du Pays de Tarascon,133.0,240900431
2024,CC du Pays de Trie et du Magnoac,7.0,200070795
2024,CC du Pays de Tronçais,12.0,240300558
2024,CC du Pays de Valois,6661.0,246000871
2024,CC du Pays de Villeneuve en Armagnac Landais,60.0,244000774
2024,CC du Pays de Villersexel,275.0,247000714
2024,CC du Pays de Wissembourg,414.0,246700926
2024,CC du Pays d'Héricourt,905.0,247000722
2024,CC du Pays d'Huriel,32.0,240300657
2024,CC du Pays d'Iroise,2438.0,242900074
2024,CC du Pays d'Issoudun,1924.0,243600236
2024,CC du Pays d'Olmes,238.0,240900464
2024,CC du Pays d'Othe,1069.0,241000447
2024,CC du Pays du Coquelicot,1406.0,248000747
2024,CC du Pays du Neubourg,2157.0,242700607
2024,CC du Pays Dunois,185.0,242320109
2024,CC du Pays d'Urfé,47.0,244200820
2024,CC du Pays du Saintois,289.0,200035772
2024,CC du Pays du Sanon,89.0,245400759
2024,CC du Pays du Vermandois,509.0,240200493
2024,CC du Pays d'Uzerche,392.0,241927243
2024,CC du Pays Entre Loire et Rhône,536.0,244200630
2024,CC du Pays Fertois et du Bocage Carrougien,26.0,200071652
2024,CC du Pays Fléchois,9180.0,247200348
2024,CC du Pays Fouesnantais,648.0,242900660
2024,CC du Pays Foyen,104.0,243301371
2024,CC du Pays Gentiane,8.0,241500255
2024,CC du Pays Grenadois,182.0,244000824
2024,CC du Pays Haut Val d'Alzette,996.0,245701404
2024,CC du Pays Houdanais (CCPH),10077.0,247800550
2024,CC du Pays Loudunais,762.0,248600447
2024,CC du Pays Morcenais,132.0,244000691
2024,CC du Pays Mornantais (COPAMO),3126.0,246900740
2024,CC du Pays Noyonnais,1736.0,246000756
2024,CC du Pays Orne Moselle,3380.0,245701271
2024,CC du Pays Rethélois,1516.0,200043156
2024,CC du Pays Rhénan,4623.0,200041325
2024,CC du Pays Rignacois,494.0,241200625
2024,CC du Pays Riolais,566.0,247000706
2024,CC du Pays Rochois,14313.0,247400724
2024,CC du Pays Sabolien,8838.0,247200090
2024,CC du Pays Solesmois,356.0,245901038
2024,CC du Pays Sostranien,419.0,242300135
2024,CC du Pays Tarusate,1946.0,244000766
2024,CC du Pays Viganais,240.0,243000270
2024,CC du Perche,349.0,200006971
2024,CC du Perche et Haut Vendômois,993.0,200040772
2024,CC du Périgord Nontronnais,246.0,200071819
2024,CC du Périgord Ribéracois,104.0,200040400
2024,CC du Piémont Cévenol,2420.0,200034411
2024,CC du Pilat Rhodanien,2239.0,244200895
2024,CC du Pithiverais,3267.0,200066280
2024,CC du Pithiverais-Gâtinais,1091.0,200071850
2024,CC du Plateau de Frasne et du Val de Drugeon,116.0,242504496
2024,CC du Plateau de Lannemezan,388.0,200070787
2024,CC du Plateau de Montbazens,165.0,241200674
2024,CC du Plateau de Russey,115.0,242504355
2024,CC du Plateau Picard,2571.0,246000566
2024,CC du Pont du Gard,1688.0,243000684
2024,CC du Provinois,9867.0,200037133
2024,CC du Quercy Blanc,72.0,200039519
2024,CC du Quercy Caussadais,1129.0,248200057
2024,CC du Quercy Rouergue et des Gorges de l'Aveyron,77.0,248200107
2024,CC du Réolais en Sud Gironde,202.0,200044394
2024,CC du Réquistanais,13.0,241200542
2024,CC du Rhône aux Gorges de l'Ardèche,1111.0,240700864
2024,CC du Ried de Marckolsheim,1182.0,200030526
2024,CC du Romorantinais et du Monestois,1195.0,200018406
2024,CC du Rouillacais,203.0,241600303
2024,CC du Royans-Vercors,245.0,200067767
2024,CC du Sammiellois,145.0,245500327
2024,CC du Sartenais Valinco Taravo,92.0,242010130
2024,CC du Saulnois,1079.0,245701206
2024,CC du Saves,484.0,243200599
2024,CC du Seignanx,4765.0,244000659
2024,CC du Serein,29.0,200039709
2024,CC du Sisteronais-Buëch,779.0,200068765
2024,CC du Sor et de l'Agout,725.0,248100158
2024,CC du Sud Artois,736.0,200035442
2024,CC du Sud Avesnois,1157.0,200043404
2024,CC du Sud Corse,368.0,200040764
2024,CC du Sud Est Manceau,1993.0,247200421
2024,CC du Sud Estuaire,11657.0,244400586
2024,CC du Sud Gironde,1244.0,200043974
2024,CC du Sud Marnais,225.0,245100979
2024,CC du Sud Messin,835.0,200039907
2024,CC du Sud Territoire,1024.0,249000241
2024,CC du Ternois,1322.0,200069672
2024,CC du Territoire de Fresnes-en-Woëvre,32.0,245501176
2024,CC du Territoire de Lunéville à Baccarat,2033.0,200070324
2024,CC du Territoire Nord Picardie,597.0,200070951
2024,CC du Thouarsais,1486.0,247900798
2024,CC du Triangle Vert,109.0,200041861
2024,CC du Trièves,513.0,200030658
2024,CC du Val d'Amboise,2830.0,200043065
2024,CC du Val d'Amour,15.0,243900420
2024,CC du Val d'Argent,4332.0,246800395
2024,CC du Val d'Ay,302.0,240700716
2024,CC du Val de Bouzanne,195.0,200018521
2024,CC du Val de Cher,28.0,240300566
2024,CC du Val de Drôme en Biovallée,2490.0,242600252
2024,CC du Val de l'Aisne,1030.0,240200501
2024,CC du Val de l'Eyre,1332.0,243301405
2024,CC du Val de l'Oise,252.0,200040426
2024,CC du Val de Morteau,2881.0,242504116
2024,CC du Val de Sarthe,5274.0,247200629
2024,CC du Val de Somme,966.0,248000499
2024,CC du Val d'Essonne (CCVE),29739.0,249100546
2024,CC du Val de Sully,2325.0,200070100
2024,CC du Val de Vienne,485.0,248719288
2024,CC du Val d'Orne,24.0,246100390
2024,CC du Vallespir,2182.0,246600373
2024,CC du Val Marnaysien,381.0,200041887
2024,CC du Vexin Normand,2616.0,200071843
2024,CC du Vexin-Thelle,2249.0,246000707
2024,CC du Vexin-Val de Seine,6154.0,249500513
2024,CC du Vimeu,335.0,200070944
2024,CC du Volvestre,4033.0,200066819
2024,CC du Warndt,861.0,245701164
2024,CC Écueillé-Valençay,153.0,200040558
2024,CC Éguzon - Argenton - Vallée de la Creuse,528.0,200068872
2024,CC Élan Limousin Avenir Nature,779.0,200066512
2024,CC Enclave des Papes - Pays de Grignan,212.0,200040681
2024,CC Entr'Allier Besbre et Loire,427.0,200071470
2024,"CC Entre Arroux, Loire et Somme",400.0,200070316
2024,CC Entre Beauce et Perche,508.0,200058360
2024,CC Entre Bièvre et Rhône,12773.0,200085751
2024,CC Entre Dore et Allier,2182.0,246301097
2024,CC Entre Doubs et Loue,280.0,242500320
2024,CC Entre Juine et Renarde (CCEJR),12653.0,249100553
2024,CC Entre Saône et Grosne,157.0,247103765
2024,CC Estuaire et Sillon,19815.0,200072734
2024,CC Falaises du Talou,1260.0,247600729
2024,CC Faucigny - Glières,17100.0,200000172
2024,CC FerCher,438.0,241800457
2024,CC Fier et Usses,2851.0,247400567
2024,CC Flandre Lys,2813.0,245900758
2024,"CC Forêts, Lacs, Terres en Champagne",1176.0,241000223
2024,"CC Forêts, Seine et Suzon",136.0,200039063
2024,CC Fumel Vallée du Lot,186.0,200068930
2024,CC Gally Mauldre,3101.0,200034130
2024,CC Gartempe - Saint Pardoux,42.0,248719262
2024,CC Gâtinais Val de Loing,3227.0,200023919
2024,CC Gérardmer Hautes Vosges,941.0,200096642
2024,CC Giennoises,1462.0,244500211
2024,CC Gorges Causses Cévennes,369.0,200069151
2024,CC Grand-Figeac,3606.0,200067361
2024,CC Grand Lieu Communauté,16855.0,244400438
2024,CC Grand Orb Communauté de Communes en Languedoc,1321.0,200042646
2024,CC Grand Sud Tarn-et-Garonne,9227.0,200066652
2024,CC Haut Chemin - Pays de Pange,927.0,200067957
2024,CC Haute-Corrèze Communauté,1754.0,200066744
2024,CC Haute Maurienne Vanoise,5135.0,200070340
2024,CC Haute-Provence - Pays de Banon,85.0,200071025
2024,CC Haute Sarthe Alpes Mancelles,892.0,200072700
2024,CC Hautes Terres,199.0,200066637
2024,CC Haut-Jura Arcade Communauté,345.0,243900479
2024,CC Haut-Jura Saint-Claude,451.0,200026573
2024,CC Haut-Léon Communauté,814.0,200067072
2024,CC Haut Limousin en Marche,300.0,200071942
2024,CC Haut Nivernais - Val d'Yonne,83.0,200067429
2024,CC Haut Pays du Velay,213.0,244300307
2024,CC Haut Val de Sèvre,6773.0,200041994
2024,CC Houve - Pays Boulageois,2384.0,200067650
2024,CC Inter-Caux-Vexin,25748.0,200070449
2024,CC Intercom Bernay Terres de Normandie,1508.0,200066413
2024,CC Intercom de la Vire au Noireau,4231.0,200068799
2024,CC Interco Normandie Sud Eure,1595.0,200066462
2024,CC Interrégionale Aumale - Blangy-sur-Bresle,492.0,200069722
2024,CC Isigny-Omaha Intercom,825.0,200066801
2024,CC Isle Double Landais,329.0,200040384
2024,CC Isle et Crempse en Périgord,172.0,200069094
2024,CC Isle-Loue-Auvézère en Périgord,83.0,242401024
2024,CC Isle Vern Salembre en Périgord,155.0,200040095
2024,CC Jabron-Lure-Vançon-Durance,171.0,200071033
2024,CC Jalle-Eau-Bourde,3453.0,243301165
2024,CC Jura Nord,562.0,243900560
2024,CC Lacs et Gorges du Verdon,103.0,200040210
2024,CC la Domitienne,2369.0,243400488
2024,CC la Grandvallière,148.0,243900610
2024,CC La Rochefoucauld Porte du Périgord,374.0,200068914
2024,CC Larzac et Vallées,3322.0,241200906
2024,CC la Septaine,414.0,241800374
2024,CC Latitude Nord Gironde,1459.0,243301181
2024,CC Lavalette Tude Dronne,108.0,200070282
2024,CC LBN Communauté,3578.0,200040475
2024,CC le Dourdannais en Hurepoix (CCDH),9431.0,249100595
2024,CC le Dunois,228.0,241800424
2024,CC Leff Armor Communauté,1847.0,200069086
2024,CC Le Gesnois Bilurien,4309.0,200072684
2024,CC Le Grand Charolais,1997.0,200071884
2024,CC Le Grand Ouest Toulousain,7021.0,243100781
2024,CC Le Grésivaudan,34379.0,200018166
2024,CC Les Avant-Monts,2004.0,200071058
2024,CC Les Balcons du Dauphiné,16500.0,200068542
2024,CC Les Bertranges,635.0,200068088
2024,CC les Coteaux Bordelais,887.0,243301355
2024,CC Les Portes Briardes Entre Villes et Forêts,17207.0,200023125
2024,CC Les Portes de l'Ile de France,6068.0,200071074
2024,CC Les Rives de la Laurence,1535.0,243301249
2024,CC les Trois Provinces,31.0,241800432
2024,CC Les Vals du Dauphiné,6529.0,200068567
2024,CC Les Versants d'Aime,4627.0,247300817
2024,CC Le Tonnerrois en Bourgogne,95.0,200039642
2024,CC Levroux Boischaut Champagne,136.0,243600293
2024,CC Lieuvin Pays d'Auge,176.0,200066017
2024,CC Liffré-Cormier Communauté,9605.0,243500774
2024,CC Loches Sud Touraine,4020.0,200071587
2024,CC Lodévois et Larzac,1742.0,200017341
2024,CC Loire et Allier,91.0,245801063
2024,CC Loire et Semène,1483.0,244301131
2024,CC Loire Layon Aubance,28584.0,200071553
2024,CC Loir-Lucé-Bercé,1689.0,200070373
2024,CC l'Orée de la Brie,15623.0,247700644
2024,CC Lot et Tolzac,139.0,244701405
2024,CC Loudéac Communauté - Bretagne Centre,1603.0,200067460
2024,CC Loue-Lison,1306.0,200068070
2024,CC Lyon-Saint-Exupéry en Dauphiné,11159.0,243800935
2024,CC Lyons Andelle,6178.0,200070142
2024,CC Mâconnais - Tournugeois,598.0,200069698
2024,CC Mad et Moselle,739.0,200070738
2024,CC Maine Coeur de Sarthe,2353.0,200068963
2024,CC Maine Saosnois,1433.0,200072676
2024,CC Marche et Combraille en Aquitaine,25.0,200067593
2024,CC Marche Occitane - Val d'Anglin,0.0,200035137
2024,CC Marches du Velay-Rochebaron,2176.0,200073427
2024,CC Maremne Adour Côte Sud,10264.0,244000865
2024,CC Maurienne Galibier,1934.0,247300452
2024,CC Mayenne Communauté,34778.0,200055887
2024,CC Méditerranée Porte des Maures,2304.0,200027100
2024,CC Médoc Atlantique,629.0,200070720
2024,CC Médoc Coeur de Presqu'île,575.0,200069995
2024,CC Médoc Estuaire,914.0,243301447
2024,CC Médullienne,1488.0,243301389
2024,CC Mellois en Poitou,3158.0,200069755
2024,CC Meurthe Mortagne Moselle,392.0,200067643
2024,CC Meuse Rognon,24.0,200069664
2024,CC Mézenc-Loire-Meygal,164.0,200073401
2024,CC Midi Corrézien,127.0,200066769
2024,CC Mirebellois et Fontenois,557.0,200072825
2024,CC Mond'Arverne Communauté,5179.0,200069177
2024,CC Montagne d'Ardèche,8.0,200072007
2024,CC Montfort Communauté,1157.0,243500550
2024,CC Mont Lozère,389.0,200069128
2024,CC Monts d'Arrée Communauté,189.0,200067197
2024,"CC Monts, Rance et Rougier",218.0,200067163
2024,CC Moret Seine et Loing,6405.0,247700032
2024,CC Morvan Sommets et Grands Lacs,129.0,200067890
2024,CC Moselle et Madon,1592.0,245400171
2024,CC Nebbiu - Conca d'Oro,34.0,200073120
2024,CC Neste Barousse,6.0,200070829
2024,CC Nièvre et Somme,1424.0,200071223
2024,CC Norge et Tille,608.0,200069540
2024,CC Normandie-Cabourg-Pays d'Auge,1992.0,200065563
2024,CC Océan Marais de Monts,4576.0,248500258
2024,CC Orée de Bercé - Belinois,3839.0,247200447
2024,CC Orne Lorraine Confluences,2877.0,200070845
2024,CC Osartis Marquion,2936.0,200044048
2024,CC Ouche et Montagne,789.0,200039055
2024,CC Ouest Aveyron Communauté,557.0,200069383
2024,CC Ouest Limousin,47.0,200066520
2024,CC Pasquale Paoli,68.0,200073138
2024,CC Pays d'Apt-Luberon,691.0,200040624
2024,CC Pays de Chantonnay,13919.0,248500340
2024,CC Pays de Châteaugiron Communauté,9694.0,243500659
2024,CC Pays de Montereau,13755.0,247700107
2024,CC Pays de Nay,4584.0,246401756
2024,CC Pays de Nemours,6067.0,200023240
2024,CC Pays de Nérondes,123.0,200007177
2024,CC Pays de Nexon Monts de Chalus,169.0,200070506
2024,CC Pays des Vans en Cévennes,109.0,200039832
2024,CC Pays d'Evian Vallée d'Abondance,17551.0,200071967
2024,CC Pays d'Opale,1143.0,200072478
2024,CC Pays d'Orange en Provence,3691.0,248400236
2024,CC Pays d'Orthe et Arrigans,1876.0,200069417
2024,CC Pays du Mont-Blanc,15905.0,200034882
2024,CC Pays d'Uzès,1127.0,200034379
2024,CC Pays Forcalquier et Montagne de Lure,153.0,240400440
2024,CC Pays Fort Sancerrois Val de Loire,394.0,200069227
2024,CC Pays Ségali Communauté,907.0,200068831
2024,CC Périgord-Limousin,63.0,242400752
2024,CC Perthois-Bocage et Der,85.0,200042992
2024,CC Pévèle-Carembault,6363.0,200041960
2024,CC Picardie des Châteaux,313.0,200071769
2024,CC Piège Lauragais Malepère,885.0,200035707
2024,CC Plaine Limagne,1241.0,200071199
2024,CC Plaines et Monts de France,5350.0,200033090
2024,CC Plateau de Caux,1380.0,200069847
2024,CC Pleyben-Châteaulin-Porzay,1346.0,200067247
2024,CC Ploërmel Communauté,5001.0,200066777
2024,CC Poher Communauté,431.0,242900744
2024,CC Ponthieu-Marquenterre,441.0,200070936
2024,CC Pontivy Communauté,2623.0,245614433
2024,CC Porte de Dromardèche,14989.0,200040491
2024,CC Porte de Maurienne,1881.0,247300676
2024,CC Porte du Jura,115.0,200072056
2024,CC Porte Océane du Limousin,1790.0,200059400
2024,CC Portes de la Creuse en Marche,4.0,200041556
2024,CC Portes du Berry entre Loire et Val d'Aubois,20.0,200011781
